idFrom,idTo,vehicleType,month,day,hour,minute,holiday,vacation,temperature,pType,secondsDelay
14,15,0,10,2,22,15,0,0,21,1,173
16,21,1,7,7,7,3,0,0,30,1,274
21,9,2,8,1,11,8,0,1,36,0,116
6,5,0,11,6,14,29,0,0,-7,0,128
5,8,2,2,3,19,46,0,0,-20,2,247
8,11,2,7,3,13,22,0,1,38,0,171
11,13,2,9,3,15,38,0,1,20,2,177
12,10,1,5,3,14,49,0,0,24,2,180
10,9,0,7,4,22,52,0,1,26,2,185
9,4,0,10,6,12,57,0,0,11,2,175
4,7,2,11,3,21,23,0,0,3,2,135
19,18,0,9,2,20,20,0,0,24,1,208
18,1,0,6,7,17,15,0,0,38,2,164
1,8,0,9,7,10,47,0,0,23,2,208
9,3,1,11,1,17,42,0,0,3,1,212
3,2,1,4,2,21,30,0,0,24,0,102
2,17,1,7,1,7,57,0,1,39,1,241
17,20,1,9,1,12,28,0,0,23,1,169
8,14,1,2,7,16,41,0,0,-1,2,289
14,15,2,2,1,14,5,0,1,-16,2,153
16,21,2,6,5,11,8,0,1,28,1,265
21,9,2,10,2,7,38,0,0,20,2,148
6,5,2,2,1,6,11,0,0,2,1,133
5,8,1,4,3,12,49,0,0,23,2,227
8,11,0,12,4,10,23,1,0,-3,0,180
11,13,1,3,1,21,31,0,0,8,0,203
12,10,1,6,1,18,48,0,0,31,1,194
10,9,2,9,3,9,24,0,0,12,2,208
9,4,2,10,5,22,2,0,0,23,0,149
4,7,0,2,3,18,49,0,1,2,1,161
19,18,0,5,1,9,6,0,0,23,2,205
18,1,0,6,7,22,39,0,0,40,0,142
1,8,1,2,2,9,21,0,0,-9,0,248
9,3,0,10,6,14,10,0,0,24,1,171
3,2,1,12,3,10,48,0,0,-2,0,116
2,17,2,1,4,15,48,1,0,-12,2,204
17,20,0,8,6,20,32,0,0,35,1,157
8,14,2,6,3,11,34,0,0,32,2,228
14,15,0,12,6,18,15,0,0,-8,2,183
16,21,0,2,1,15,37,0,1,4,2,308
21,9,1,6,4,10,3,0,0,26,2,144
6,5,2,11,3,19,57,0,0,-12,2,134
5,8,0,11,7,11,29,0,0,-18,2,219
8,11,1,4,2,15,45,1,0,10,1,193
11,13,1,4,3,14,44,1,0,14,0,164
12,10,1,5,2,7,43,0,0,21,2,191
10,9,0,11,3,9,14,0,0,-10,2,205
9,4,2,10,4,19,7,0,0,14,2,191
4,7,0,4,7,8,23,0,0,17,2,128
19,18,1,1,1,10,36,0,1,-12,2,219
18,1,0,8,6,13,0,0,0,39,1,153
1,8,0,10,3,10,21,0,0,25,2,212
9,3,0,11,6,15,32,0,0,-21,2,171
3,2,2,1,1,14,0,0,1,-7,0,103
2,17,1,2,5,8,59,0,1,-18,0,234
17,20,2,7,5,15,16,0,1,37,2,155
8,14,0,10,3,12,20,0,0,15,2,232
14,15,2,7,2,11,56,0,1,39,2,185
16,21,2,12,5,7,31,1,0,-2,2,302
21,9,1,8,5,19,18,0,1,35,1,153
6,5,2,2,5,13,30,0,1,5,1,119
5,8,1,1,5,20,19,1,0,-18,0,177
8,11,2,3,5,10,59,0,0,-17,0,201
11,13,2,10,2,10,26,0,0,16,2,187
12,10,0,8,4,8,24,0,1,31,0,170
10,9,0,8,2,15,48,0,1,26,1,185
9,4,0,8,3,6,58,0,1,28,1,174
4,7,1,12,6,11,46,0,0,1,0,139
19,18,0,12,7,20,11,0,0,-25,0,179
18,1,1,10,2,14,10,0,0,15,2,162
1,8,0,12,4,16,7,1,0,-5,0,210
9,3,1,2,4,15,13,0,0,-15,2,199
3,2,2,8,4,10,39,0,1,30,0,98
2,17,2,1,5,10,37,0,1,-8,0,208
17,20,1,4,6,21,5,0,0,16,0,151
8,14,0,2,3,15,21,0,1,2,1,224
14,15,0,2,7,17,38,0,0,-15,0,186
16,21,2,2,4,6,52,0,1,1,0,245
21,9,1,12,1,9,8,0,1,-7,0,132
6,5,1,4,7,13,57,0,0,21,0,122
5,8,2,9,3,16,49,0,0,10,1,213
8,11,1,4,5,21,23,1,0,23,0,177
11,13,2,5,6,14,19,0,0,17,2,183
12,10,0,7,5,10,14,0,1,35,2,151
10,9,1,1,3,6,33,0,0,-21,2,203
9,4,2,9,1,12,40,0,0,11,1,164
4,7,0,5,4,9,42,0,0,22,2,137
19,18,1,4,5,22,42,0,1,16,1,192
18,1,1,8,4,20,48,0,1,32,0,164
1,8,0,10,2,22,2,0,0,11,1,184
9,3,0,6,1,10,0,0,1,30,1,164
3,2,0,10,2,9,49,0,0,22,2,119
2,17,2,12,2,20,15,0,1,4,0,223
17,20,1,3,3,14,25,0,0,-3,0,171
8,14,1,7,5,11,59,0,1,37,0,226
14,15,1,2,4,20,42,0,1,6,0,171
16,21,1,5,4,10,11,0,0,16,0,253
21,9,2,6,4,15,0,0,0,34,2,138
6,5,2,12,1,18,26,1,0,-11,2,133
5,8,2,7,2,11,55,0,1,34,2,195
8,11,2,12,6,9,44,0,0,-2,2,214
11,13,1,3,3,20,14,0,0,-15,2,194
12,10,0,12,6,6,57,0,0,6,1,170
10,9,1,1,5,22,41,0,0,7,2,205
9,4,0,6,2,11,35,0,1,35,0,164
4,7,1,9,3,8,1,0,1,20,0,140
19,18,1,10,5,20,9,0,0,11,0,177
18,1,1,4,5,21,17,0,0,10,1,148
1,8,2,10,3,9,21,0,0,19,1,220
9,3,1,1,3,20,37,0,0,-6,2,202
3,2,0,9,3,15,39,0,1,16,2,102
2,17,0,9,1,16,53,0,0,19,0,216
17,20,2,4,4,20,32,1,0,13,1,133
8,14,1,11,2,10,37,0,0,-17,2,247
14,15,0,6,1,12,53,0,1,29,2,167
16,21,0,2,6,21,31,0,0,-21,0,257
21,9,0,11,1,21,17,0,0,-19,2,143
6,5,1,12,2,22,50,1,0,4,2,129
5,8,2,6,7,22,36,0,0,33,2,222
8,11,2,5,3,6,28,0,0,19,2,184
11,13,2,10,2,13,40,0,0,25,1,186
12,10,2,12,6,17,25,0,0,-24,2,166
10,9,2,4,1,18,41,1,0,20,2,167
9,4,0,12,2,22,15,1,0,-1,2,156
4,7,2,5,7,12,55,0,0,23,2,135
19,18,0,7,1,6,4,0,1,28,1,175
18,1,1,6,6,17,13,0,0,35,2,178
1,8,2,2,3,10,0,0,0,-15,0,202
9,3,1,10,6,10,18,0,0,19,0,153
3,2,0,10,6,16,43,0,0,18,0,97
2,17,0,9,2,6,8,0,1,10,2,197
17,20,0,10,5,18,27,0,0,21,2,184
8,14,0,7,4,18,45,0,1,34,1,241
14,15,0,11,2,18,19,0,0,-11,2,192
16,21,1,3,4,17,33,0,0,-17,2,345
21,9,0,7,3,7,54,0,1,30,0,148
6,5,1,2,4,13,21,0,0,-15,0,138
5,8,0,12,4,13,30,0,0,8,2,225
8,11,0,12,1,18,57,0,1,6,1,218
11,13,0,10,3,6,22,0,0,22,0,179
12,10,0,1,3,18,18,1,0,-3,2,174
10,9,2,7,2,16,7,0,1,40,2,182
9,4,2,7,7,6,18,0,0,27,1,171
4,7,2,4,7,19,21,0,0,25,2,123
19,18,0,9,4,13,37,0,1,16,2,193
18,1,0,5,3,21,34,0,0,21,2,158
1,8,2,10,7,10,35,0,0,13,2,186
9,3,1,6,6,12,5,0,0,26,0,170
3,2,0,9,6,9,24,0,0,15,1,105
2,17,0,5,4,16,18,0,0,25,2,228
17,20,0,2,7,16,32,0,0,-15,2,170
8,14,0,4,2,19,0,0,0,18,0,233
14,15,0,4,2,21,55,0,1,11,0,151
16,21,1,3,4,19,19,0,0,-16,0,287
21,9,2,7,4,20,37,0,1,37,2,129
6,5,0,12,3,8,39,0,0,-7,2,137
5,8,0,6,2,16,37,0,0,36,2,247
8,11,0,8,1,11,55,0,1,36,0,192
11,13,1,1,2,14,52,0,1,-8,2,199
12,10,0,8,4,19,1,0,1,27,0,136
10,9,2,1,2,14,52,0,0,-15,2,208
9,4,1,2,7,11,22,0,0,9,1,170
4,7,1,2,3,21,15,0,0,9,1,130
19,18,0,7,2,19,47,0,1,37,1,187
18,1,2,8,4,16,40,0,1,33,1,183
1,8,0,12,5,20,36,1,0,-17,0,196
9,3,2,12,1,12,42,1,0,-15,2,151
3,2,0,6,1,12,25,0,1,37,0,99
2,17,1,4,7,16,29,0,0,25,0,233
17,20,0,9,6,6,7,0,0,10,1,155
8,14,2,5,4,19,11,0,0,24,2,226
14,15,0,2,7,10,19,0,0,6,0,167
16,21,0,12,4,7,25,0,0,-15,0,301
21,9,2,3,3,16,8,0,0,-4,2,133
6,5,1,9,1,11,53,0,0,11,0,129
5,8,1,5,3,18,4,0,0,15,1,227
8,11,0,11,4,10,52,0,0,-17,0,188
11,13,1,11,4,7,12,0,0,-15,0,209
12,10,2,12,2,8,4,1,0,-12,2,158
10,9,0,4,2,15,8,0,1,13,1,179
9,4,0,1,7,17,14,0,0,-1,0,176
4,7,2,12,3,15,38,0,0,-22,0,135
19,18,2,10,7,15,8,0,0,20,1,181
18,1,0,5,3,13,45,0,0,16,0,146
1,8,0,6,2,19,53,0,0,38,1,260
9,3,0,2,1,7,38,0,0,-21,0,204
3,2,0,7,2,6,54,0,1,32,1,105
2,17,2,9,7,20,39,0,0,20,1,220
17,20,0,7,5,17,28,0,1,35,0,170
8,14,0,2,1,22,54,0,0,8,1,230
14,15,2,4,2,8,6,0,1,13,1,168
16,21,0,8,1,21,5,0,1,32,2,268
21,9,0,9,5,15,0,0,0,21,0,132
6,5,1,12,5,6,58,0,1,6,1,132
5,8,0,8,2,6,5,0,1,32,1,194
8,11,2,2,4,12,7,0,1,-22,0,185
11,13,0,8,5,10,43,0,1,38,1,186
12,10,2,3,3,10,2,0,0,-19,2,177
10,9,0,4,7,14,51,0,0,17,0,169
9,4,1,2,4,10,5,0,0,8,2,179
4,7,1,2,1,14,49,0,0,-17,2,152
19,18,2,11,1,11,3,0,0,-6,0,187
18,1,0,11,5,21,42,0,0,-11,2,157
1,8,0,3,4,14,36,0,0,9,0,219
9,3,2,10,7,15,50,0,0,25,1,177
3,2,1,3,6,14,14,0,0,-24,0,106
2,17,0,6,2,14,31,0,1,36,1,227
17,20,1,5,5,19,29,0,0,17,0,156
8,14,0,4,5,20,8,1,0,22,1,203
14,15,0,8,6,7,10,0,0,31,2,163
16,21,1,7,4,12,12,0,1,40,0,270
21,9,0,11,3,20,8,0,0,-15,0,149
6,5,1,5,6,20,27,0,0,25,0,114
5,8,2,2,1,7,27,0,0,-9,0,254
8,11,0,8,4,6,27,0,1,33,2,183
11,13,2,12,6,7,33,0,0,-13,2,191
12,10,2,9,5,10,3,0,0,20,0,148
10,9,1,7,6,21,18,0,0,29,0,187
9,4,2,4,1,12,20,0,0,15,2,174
4,7,2,7,7,17,18,0,0,26,0,125
19,18,0,5,6,8,9,0,0,16,0,176
18,1,0,9,1,12,2,0,1,25,0,144
1,8,1,4,2,12,16,0,1,21,2,213
9,3,1,6,4,7,15,0,1,28,1,169
3,2,0,10,7,13,55,0,0,22,2,105
2,17,1,10,2,6,52,0,0,25,2,241
17,20,0,1,4,16,30,0,0,5,1,192
8,14,2,5,1,12,7,0,0,13,2,221
14,15,2,10,5,10,54,0,0,10,1,150
16,21,2,11,1,21,6,0,0,4,2,271
21,9,2,10,7,12,46,0,0,12,0,130
6,5,2,8,5,17,47,0,1,26,2,129
5,8,1,10,7,12,29,0,0,23,0,214
8,11,2,4,5,16,5,0,1,18,1,177
11,13,2,4,5,15,31,0,0,18,1,184
12,10,1,10,4,11,54,0,0,19,1,155
10,9,0,10,4,7,44,0,0,25,2,221
9,4,1,1,4,16,53,0,0,4,2,208
4,7,1,1,7,8,33,0,0,-16,2,120
19,18,2,9,5,17,42,0,0,17,2,206
18,1,2,9,2,16,9,0,1,19,1,160
1,8,0,8,2,12,55,0,1,33,1,218
9,3,1,3,7,12,10,0,0,-6,2,185
3,2,2,10,4,22,46,0,0,13,1,95
2,17,1,12,1,22,38,0,1,-16,2,220
17,20,0,1,5,17,45,1,0,-3,0,165
8,14,2,11,1,20,20,0,0,-10,2,242
14,15,2,11,2,17,53,0,0,-15,0,193
16,21,0,10,7,12,57,0,0,11,1,282
21,9,2,6,2,16,24,0,0,28,0,144
6,5,2,5,3,6,7,0,0,19,1,125
5,8,2,1,4,10,59,0,0,6,2,217
8,11,0,6,6,16,14,0,0,40,0,185
11,13,1,3,5,7,48,0,0,-7,2,242
12,10,0,5,4,19,18,0,0,15,2,157
10,9,2,2,6,20,29,0,0,3,1,183
9,4,2,7,2,14,3,0,1,36,0,163
4,7,0,10,3,16,6,0,0,23,0,117
19,18,2,5,6,12,40,0,0,18,2,203
18,1,2,8,5,11,41,0,1,29,1,151
1,8,1,1,3,6,24,1,0,-3,2,194
9,3,2,6,6,6,39,0,0,37,1,172
3,2,2,3,1,10,1,0,0,2,1,116
2,17,1,9,3,17,48,0,0,25,2,272
17,20,1,1,5,16,46,1,0,-15,0,152
8,14,1,12,7,14,5,0,0,-1,0,225
14,15,0,9,6,14,57,0,0,21,1,175
16,21,2,4,4,13,41,1,0,20,1,273
21,9,0,4,2,16,19,1,0,16,1,138
6,5,2,5,7,15,5,0,0,15,1,127
5,8,2,12,6,22,23,0,0,-22,0,183
8,11,0,10,5,8,53,0,0,15,2,208
11,13,1,11,3,16,35,0,0,-11,0,237
12,10,1,5,6,12,35,0,0,25,2,180
10,9,2,9,3,17,23,0,1,14,0,197
9,4,1,2,1,16,26,0,0,-19,2,190
4,7,0,6,1,18,57,0,0,31,2,137
19,18,2,10,6,8,31,0,0,21,2,172
18,1,1,10,6,14,2,0,0,20,0,150
1,8,1,5,3,22,30,0,0,22,0,198
9,3,0,12,2,8,45,0,1,-5,0,179
3,2,1,12,7,9,17,0,0,-20,2,118
2,17,1,4,3,17,55,1,0,23,2,238
17,20,2,4,6,20,12,0,0,23,2,150
8,14,2,8,2,22,43,0,1,29,2,254
14,15,0,3,7,6,5,0,0,4,2,174
16,21,1,3,1,9,9,0,0,-17,2,286
21,9,2,6,3,8,20,0,0,26,0,156
6,5,2,4,6,11,17,0,0,20,2,105
5,8,0,8,3,20,18,0,1,38,1,203
8,11,1,1,6,6,10,0,0,-22,0,193
11,13,0,9,7,22,15,0,0,14,0,174
12,10,1,1,3,18,0,1,0,-14,0,152
10,9,1,12,6,11,29,0,0,-21,0,196
9,4,1,1,7,21,41,0,0,-23,2,194
4,7,2,5,1,8,12,0,0,10,1,129
19,18,1,10,3,6,6,0,0,18,1,194
18,1,1,2,4,7,39,0,1,-7,2,170
1,8,2,8,1,12,1,0,1,37,1,199
9,3,0,5,4,17,35,0,0,19,0,189
3,2,1,7,1,19,11,0,1,36,1,114
2,17,2,11,4,19,20,0,0,-23,0,213
17,20,1,4,7,8,25,0,0,18,2,175
8,14,0,7,2,18,51,0,1,27,2,257
14,15,0,2,3,6,36,0,1,-16,2,191
16,21,0,12,7,17,55,0,0,-16,0,316
21,9,1,6,4,15,28,0,0,35,0,135
6,5,1,6,1,21,33,0,0,32,2,125
5,8,0,4,5,21,19,0,0,15,2,210
8,11,2,2,1,15,32,0,0,-23,2,193
11,13,2,12,4,18,5,0,1,-9,0,192
12,10,2,9,6,11,33,0,0,11,0,145
10,9,0,9,1,11,32,0,1,24,0,165
9,4,2,12,5,17,59,1,0,2,2,165
4,7,2,9,3,6,16,0,1,17,2,119
19,18,2,5,2,11,26,0,0,11,1,190
18,1,0,7,6,9,34,0,0,33,1,155
1,8,1,10,2,22,16,0,0,14,2,224
9,3,0,5,3,12,9,0,0,24,1,176
3,2,0,3,7,21,42,0,0,-1,0,103
2,17,1,7,7,19,49,0,0,31,1,228
17,20,2,3,6,14,4,0,0,-6,2,164
8,14,0,2,4,7,7,0,0,-7,2,271
14,15,1,5,4,10,40,0,0,20,2,186
16,21,2,2,6,18,35,0,0,-2,2,338
21,9,0,1,7,9,43,0,0,-19,2,142
6,5,2,9,5,14,45,0,0,10,1,139
5,8,0,2,2,21,35,0,1,-8,2,198
8,11,1,2,5,13,41,0,0,-23,0,191
11,13,0,10,7,20,31,0,0,15,1,177
12,10,1,8,1,20,43,0,1,32,2,163
10,9,1,2,4,17,42,0,1,3,1,220
9,4,2,8,1,17,42,0,1,33,2,169
4,7,0,12,2,6,45,0,0,-5,0,121
19,18,0,12,4,16,33,1,0,4,2,165
18,1,2,11,5,20,14,0,0,5,1,154
1,8,0,2,3,11,9,0,1,0,0,195
9,3,0,3,3,11,57,0,0,2,1,183
3,2,0,6,2,18,41,0,0,28,1,124
2,17,1,5,4,22,23,0,0,11,0,215
17,20,1,8,3,18,28,0,1,33,1,181
8,14,0,6,5,22,48,0,0,30,1,222
14,15,2,3,4,19,46,0,0,2,1,188
16,21,1,1,3,19,10,0,1,-6,2,284
21,9,0,3,2,19,26,0,0,-13,2,149
6,5,2,7,1,12,43,0,1,30,2,129
5,8,2,11,1,21,41,0,0,5,2,244
8,11,0,2,1,9,1,0,0,6,0,192
11,13,2,5,2,22,15,0,0,18,0,178
12,10,1,2,1,15,28,0,0,-22,2,173
10,9,1,9,7,9,49,0,0,24,2,207
9,4,1,4,3,18,26,0,1,16,2,178
4,7,0,3,3,21,17,0,0,1,2,135
19,18,1,2,5,16,59,0,1,-23,2,221
18,1,2,9,1,15,3,0,1,14,2,141
1,8,0,9,6,18,17,0,0,14,2,231
9,3,1,5,2,15,5,0,0,19,1,191
3,2,1,5,2,10,48,0,0,24,0,113
2,17,0,2,6,6,41,0,0,-16,0,230
17,20,2,11,3,10,15,0,0,-10,2,178
8,14,1,9,7,11,23,0,0,25,2,249
14,15,1,3,5,13,34,0,0,-14,2,184
16,21,1,1,5,10,25,0,0,-15,0,281
21,9,1,7,2,6,35,0,1,34,1,149
6,5,1,1,2,12,22,0,1,5,0,125
5,8,1,2,3,20,2,0,0,5,0,213
8,11,0,6,3,7,40,0,0,27,1,233
11,13,0,1,5,7,38,0,1,-25,2,216
12,10,0,8,7,12,33,0,0,37,1,162
10,9,1,10,7,8,19,0,0,16,1,204
9,4,1,1,7,13,29,0,0,-3,2,188
4,7,0,7,4,13,19,0,1,38,2,122
19,18,0,11,5,12,20,0,0,-6,0,193
18,1,2,3,7,20,31,0,0,-14,0,150
1,8,1,1,4,7,28,1,0,-14,2,237
9,3,2,9,2,11,24,0,1,19,1,166
3,2,0,11,6,11,26,0,0,-2,2,103
2,17,0,8,7,15,47,0,0,29,0,213
17,20,1,9,1,6,15,0,1,16,1,160
8,14,2,10,1,19,22,0,0,14,0,208
14,15,1,11,2,18,59,0,0,6,2,233
16,21,0,4,1,8,11,0,1,14,1,277
21,9,1,6,3,10,13,0,1,27,2,136
6,5,1,3,2,16,59,0,0,-23,2,156
5,8,0,2,1,10,32,0,0,-22,0,205
8,11,1,4,7,9,22,0,0,10,1,221
11,13,0,6,5,17,1,0,1,30,0,182
12,10,1,9,7,6,15,0,0,25,1,161
10,9,0,2,3,12,43,0,0,-12,0,205
9,4,0,11,2,9,16,0,0,3,0,177
4,7,1,1,5,17,1,1,0,-23,2,120
19,18,0,5,7,11,42,0,0,25,1,180
18,1,1,4,2,18,32,1,0,14,0,161
1,8,1,11,1,13,14,0,0,-24,0,211
9,3,1,3,2,18,44,0,0,-15,0,226
3,2,1,4,7,9,17,0,0,19,0,103
2,17,2,10,7,9,29,0,0,18,0,210
17,20,1,11,1,8,36,0,0,-25,2,197
8,14,1,9,5,13,14,0,1,14,0,218
14,15,0,11,7,9,25,0,0,-10,0,156
16,21,0,12,6,12,30,0,0,-17,2,291
21,9,1,3,7,12,15,0,0,-16,0,146
6,5,0,6,4,20,7,0,0,36,1,130
5,8,0,1,6,10,19,0,0,-22,0,204
8,11,2,4,1,6,13,0,0,13,0,169
11,13,1,8,1,13,39,0,1,26,2,204
12,10,2,7,2,7,47,0,1,34,0,154
10,9,2,4,4,9,33,0,1,20,2,167
9,4,0,1,1,19,59,1,0,8,0,175
4,7,2,6,1,11,18,0,1,31,0,110
19,18,0,5,7,8,57,0,0,18,0,185
18,1,2,3,1,21,54,0,0,8,2,172
1,8,2,7,2,6,25,0,1,30,2,220
9,3,2,5,2,12,46,0,0,17,1,165
3,2,2,11,5,22,41,0,0,-17,0,102
2,17,1,5,1,10,8,0,0,14,0,214
17,20,2,6,2,14,6,0,1,34,2,152
8,14,2,1,5,21,31,1,0,-25,2,199
14,15,0,4,2,12,51,0,1,11,0,170
16,21,2,11,3,16,3,0,0,-7,0,294
21,9,2,4,3,6,56,0,1,12,1,128
6,5,2,11,2,16,14,0,0,-19,0,118
5,8,2,6,4,9,14,0,0,30,1,201
8,11,0,5,3,17,27,0,0,17,0,198
11,13,0,12,2,11,57,0,0,0,2,232
12,10,1,12,6,21,4,0,0,1,2,173
10,9,1,12,6,6,38,0,0,-24,0,202
9,4,0,2,3,11,42,0,0,-24,0,160
4,7,0,2,4,9,13,0,0,-14,2,128
19,18,2,10,5,17,27,0,0,24,2,212
18,1,0,10,7,16,49,0,0,15,0,137
1,8,1,6,6,21,46,0,0,39,0,206
9,3,1,7,4,16,7,0,1,40,2,166
3,2,0,3,3,22,35,0,0,-15,2,122
2,17,1,12,3,18,34,1,0,-2,2,250
17,20,1,2,7,16,50,0,0,-10,0,174
8,14,2,10,2,19,43,0,0,15,1,245
14,15,2,10,1,8,44,0,0,23,1,190
16,21,1,9,6,15,5,0,0,20,2,261
21,9,2,9,5,21,8,0,0,14,1,144
6,5,2,1,4,21,39,1,0,-16,2,126
5,8,1,3,6,16,14,0,0,-20,0,208
8,11,0,7,6,7,42,0,0,37,2,199
11,13,1,2,4,6,30,0,1,3,0,189
12,10,0,12,5,21,16,0,0,-12,2,153
10,9,1,2,1,7,55,0,0,9,0,232
9,4,2,9,4,13,37,0,0,10,2,171
4,7,2,1,7,15,49,0,0,-6,0,130
19,18,1,6,6,22,19,0,0,32,1,168
18,1,1,11,3,13,16,0,0,2,1,175
1,8,1,11,3,7,43,0,0,-1,0,236
9,3,0,9,1,20,27,0,0,23,0,169
3,2,0,9,6,10,53,0,0,18,0,99
2,17,1,3,5,17,49,0,0,-13,2,286
17,20,2,10,4,20,57,0,0,19,0,145
8,14,2,8,4,6,1,0,1,30,2,218
14,15,0,6,7,8,12,0,0,34,2,162
16,21,1,3,6,11,23,0,0,-20,0,274
21,9,1,8,3,14,21,0,1,28,2,148
6,5,2,11,4,21,33,0,0,-18,2,130
5,8,2,9,4,19,8,0,0,22,0,195
8,11,1,9,1,8,19,0,1,21,1,190
11,13,1,7,4,7,26,0,1,29,0,204
12,10,1,5,7,6,43,0,0,25,1,167
10,9,1,7,6,12,27,0,0,37,2,186
9,4,1,1,2,12,19,0,1,1,2,183
4,7,0,12,4,19,30,1,0,-9,2,110
19,18,0,2,4,7,26,0,0,-19,2,217
18,1,1,12,6,18,32,0,0,6,1,204
1,8,1,9,7,7,35,0,0,20,0,195
9,3,1,8,1,20,7,0,1,29,0,153
3,2,0,2,7,16,54,0,0,-22,2,115
2,17,2,12,6,7,26,0,0,0,2,227
17,20,1,3,4,11,13,0,0,-6,0,168
8,14,0,7,3,11,47,0,1,30,0,209
14,15,0,8,3,16,49,0,1,26,0,169
16,21,2,8,4,11,59,0,1,30,2,249
21,9,1,5,6,21,7,0,0,23,1,123
6,5,1,10,2,11,17,0,0,23,0,125
5,8,1,2,1,10,4,0,1,-2,2,210
8,11,1,12,5,21,10,0,1,-19,0,185
11,13,0,12,3,22,20,1,0,-5,2,160
12,10,1,7,4,6,26,0,1,39,2,167
10,9,2,8,7,19,27,0,0,27,2,183
9,4,1,9,4,18,39,0,1,18,1,190
4,7,0,7,2,10,33,0,1,40,1,118
19,18,2,12,5,19,21,1,0,4,0,166
18,1,1,11,6,6,24,0,0,-24,0,153
1,8,0,7,1,16,11,0,1,39,0,219
9,3,2,1,4,8,27,0,1,0,2,156
3,2,0,9,3,6,44,0,1,14,0,97
2,17,1,12,6,21,56,0,0,-15,2,230
17,20,0,8,7,10,28,0,0,38,0,142
8,14,1,2,3,10,21,0,1,-15,2,236
14,15,1,1,2,20,43,0,1,-10,2,184
16,21,2,10,2,8,34,0,0,14,1,291
21,9,0,3,4,19,39,0,0,-24,0,134
6,5,1,6,1,19,22,0,0,34,1,135
5,8,2,10,6,20,6,0,0,21,2,194
8,11,0,3,7,16,58,0,0,-6,0,217
11,13,2,11,3,12,17,0,0,5,2,200
12,10,1,4,2,20,6,0,1,15,0,152
10,9,1,1,7,7,5,0,0,-19,2,220
9,4,1,8,7,9,41,0,0,27,1,189
4,7,2,3,5,8,26,0,0,4,1,142
19,18,1,4,1,21,43,1,0,17,0,165
18,1,0,12,6,14,14,0,0,-2,2,167
1,8,2,6,3,16,48,0,0,33,0,202
9,3,0,3,3,9,10,0,0,-20,2,175
3,2,0,12,3,15,13,1,0,6,1,101
2,17,1,11,6,15,29,0,0,6,2,241
17,20,0,12,5,7,38,0,0,1,0,210
8,14,1,6,5,19,44,0,1,35,0,225
14,15,0,8,1,13,0,0,1,28,1,156
16,21,2,3,5,12,31,0,0,-12,0,286
21,9,0,8,1,16,34,0,1,37,1,143
6,5,1,1,3,14,24,1,0,-2,2,116
5,8,2,1,2,11,3,1,0,0,0,180
8,11,0,12,6,8,48,0,0,-16,0,186
11,13,2,11,4,22,48,0,0,-3,2,197
12,10,0,6,2,17,32,0,1,39,2,164
10,9,2,5,1,19,30,0,0,24,1,185
9,4,1,2,4,22,19,0,1,2,0,161
4,7,1,9,2,16,14,0,1,13,1,141
19,18,0,12,7,20,14,0,0,-23,2,181
18,1,0,11,5,18,39,0,0,-6,0,172
1,8,0,8,4,19,48,0,1,39,0,227
9,3,2,10,3,19,50,0,0,25,1,169
3,2,1,5,7,16,9,0,0,13,2,108
2,17,1,10,4,17,18,0,0,21,0,237
17,20,2,9,1,16,4,0,1,17,1,162
8,14,0,6,7,18,52,0,0,32,0,257
14,15,2,2,4,16,59,0,1,-8,2,197
16,21,0,7,5,14,14,0,1,29,1,268
21,9,2,12,5,16,51,0,1,-3,0,127
6,5,1,4,3,12,4,0,0,25,0,127
5,8,2,4,6,6,18,0,0,12,2,202
8,11,2,5,2,6,44,0,0,11,1,193
11,13,2,12,2,22,7,1,0,9,0,161
12,10,2,11,5,22,22,0,0,-7,2,163
10,9,1,1,4,16,58,1,0,-24,2,212
9,4,2,11,1,13,16,0,0,-14,0,174
4,7,0,3,2,19,58,0,0,-7,2,163
19,18,0,8,1,7,25,0,1,39,2,205
18,1,0,9,2,19,0,0,1,24,0,154
1,8,0,8,7,22,27,0,0,35,0,200
9,3,0,3,1,15,49,0,0,-3,0,175
3,2,0,1,1,19,15,0,1,-5,2,95
2,17,1,6,4,6,59,0,0,40,2,232
17,20,2,6,2,13,17,0,1,40,2,152
8,14,1,8,7,18,52,0,0,30,0,228
14,15,2,1,2,20,51,0,1,-17,2,186
16,21,0,11,1,13,19,0,0,-17,2,267
21,9,0,6,4,6,33,0,0,34,1,147
6,5,0,12,5,20,47,0,0,-24,0,136
5,8,0,1,4,19,43,1,0,6,2,225
8,11,2,1,6,17,5,0,0,-12,0,190
11,13,1,4,1,13,9,0,0,13,1,175
12,10,0,4,6,8,57,0,0,18,0,140
10,9,1,7,1,9,30,0,1,27,1,193
9,4,1,6,5,17,18,0,1,35,1,192
4,7,1,8,7,17,34,0,0,40,0,136
19,18,1,2,6,7,35,0,0,-18,2,215
18,1,2,2,2,17,57,0,1,-22,2,200
1,8,1,9,4,6,9,0,1,11,0,195
9,3,0,7,3,17,53,0,1,30,2,173
3,2,1,4,2,7,18,0,1,23,1,121
2,17,1,5,5,17,47,0,0,16,0,255
17,20,1,9,2,8,4,0,1,11,0,165
8,14,0,3,7,20,38,0,0,5,2,242
14,15,2,2,2,7,27,0,1,-4,2,197
16,21,2,11,5,17,9,0,0,-14,0,316
21,9,0,1,6,20,53,0,0,-20,0,130
